fy,table,sheet,sr,col0_wardnumbers,ward_office,account_code,dept,amount_lakh
2022-23,CitizensPlan,CitizensPlan2223,12.0,,कोंढवा - येवलेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,ZE16B130,Sewerage_foul,21.0
2022-23,CitizensPlan,CitizensPlan2223,13.0,,कसबा - विश्रामबागवाडा क्षेत्रीय कार्यालय एकूण बेरीज,CE20A1196,Roads,0.0
2022-23,CitizensPlan,CitizensPlan2223,13.0,,कसबा - विश्रामबागवाडा क्षेत्रीय कार्यालय एकूण बेरीज,CE20C406,Electrical,0.0
2022-23,CitizensPlan,CitizensPlan2223,13.0,,कसबा - विश्रामबागवाडा क्षेत्रीय कार्यालय एकूण बेरीज,CE22A547,Buildings,0.0
2022-23,CitizensPlan,CitizensPlan2223,13.0,,कसबा - विश्रामबागवाडा क्षेत्रीय कार्यालय एकूण बेरीज,FE14A121,Slum,0.0
2022-23,CitizensPlan,CitizensPlan2223,13.0,,कसबा - विश्रामबागवाडा क्षेत्रीय कार्यालय एकूण बेरीज,ZE16A117,WaterSupply,0.0
2022-23,CitizensPlan,CitizensPlan2223,13.0,,कसबा - विश्रामबागवाडा क्षेत्रीय कार्यालय एकूण बेरीज,ZE16B130,Sewerage_foul,0.0
2022-23,CitizensPlan,CitizensPlan2223,14.0,,भवानी पेठ क्षेत्रीय कार्यालय एकूण बेरीज,CE20A1196,Roads,0.0
2022-23,CitizensPlan,CitizensPlan2223,14.0,,भवानी पेठ क्षेत्रीय कार्यालय एकूण बेरीज,CE20C406,Electrical,0.0
2022-23,CitizensPlan,CitizensPlan2223,14.0,,भवानी पेठ क्षेत्रीय कार्यालय एकूण बेरीज,CE22A547,Buildings,0.0
2022-23,CitizensPlan,CitizensPlan2223,14.0,,भवानी पेठ क्षेत्रीय कार्यालय एकूण बेरीज,FE14A121,Slum,0.0
2022-23,CitizensPlan,CitizensPlan2223,14.0,,भवानी पेठ क्षेत्रीय कार्यालय एकूण बेरीज,ZE16A117,WaterSupply,0.0
2022-23,CitizensPlan,CitizensPlan2223,14.0,,भवानी पेठ क्षेत्रीय कार्यालय एकूण बेरीज,ZE16B130,Sewerage_foul,0.0
2022-23,CitizensPlan,CitizensPlan2223,15.0,,बिबवेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,CE20A1196,Roads,41.0
2022-23,CitizensPlan,CitizensPlan2223,15.0,,बिबवेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,CE20C406,Electrical,23.0
2022-23,CitizensPlan,CitizensPlan2223,15.0,,बिबवेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,CE22A547,Buildings,10.0
2022-23,CitizensPlan,CitizensPlan2223,15.0,,बिबवेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,FE14A121,Slum,3.0
2022-23,CitizensPlan,CitizensPlan2223,15.0,,बिबवेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,ZE16A117,WaterSupply,0.0
2022-23,CitizensPlan,CitizensPlan2223,15.0,,बिबवेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,ZE16B130,Sewerage_foul,33.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,1.0,,नगररोड - वडगावशेरी क्षेत्रीय कार्यालय एकूण बेरीज,RE20A302,Roads,105.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,1.0,,नगररोड - वडगावशेरी क्षेत्रीय कार्यालय एकूण बेरीज,RE20C302,Electrical,35.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,1.0,,नगररोड - वडगावशेरी क्षेत्रीय कार्यालय एकूण बेरीज,RE22C302,Buildings,60.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,1.0,,नगररोड - वडगावशेरी क्षेत्रीय कार्यालय एकूण बेरीज,RE14B302,Slum,0.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,1.0,,नगररोड - वडगावशेरी क्षेत्रीय कार्यालय एकूण बेरीज,XE12B302,WaterSupply,10.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,1.0,,नगररोड - वडगावशेरी क्षेत्रीय कार्यालय एकूण बेरीज,XE23A302,Sewerage_foul,90.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,2.0,,येरवडा - कळस - धानोरी क्षेत्रीय कार्यालय एकूण बेरीज,RE20A302,Roads,105.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,2.0,,येरवडा - कळस - धानोरी क्षेत्रीय कार्यालय एकूण बेरीज,RE20C302,Electrical,25.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,2.0,,येरवडा - कळस - धानोरी क्षेत्रीय कार्यालय एकूण बेरीज,RE22C302,Buildings,30.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,2.0,,येरवडा - कळस - धानोरी क्षेत्रीय कार्यालय एकूण बेरीज,RE14B302,Slum,55.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,2.0,,येरवडा - कळस - धानोरी क्षेत्रीय कार्यालय एकूण बेरीज,XE12B302,WaterSupply,0.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,2.0,,येरवडा - कळस - धानोरी क्षेत्रीय कार्यालय एकूण बेरीज,XE23A302,Sewerage_foul,85.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,3.0,,ढोलेपाटील क्षेत्रीय कार्यालय एकूण बेरीज,RE20A302,Roads,7.5
2022-23,CitizensNonPlan,CitizensNonPlan2223,3.0,,ढोलेपाटील क्षेत्रीय कार्यालय एकूण बेरीज,RE20C302,Electrical,9.5
2022-23,CitizensNonPlan,CitizensNonPlan2223,3.0,,ढोलेपाटील क्षेत्रीय कार्यालय एकूण बेरीज,RE22C302,Buildings,8.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,3.0,,ढोलेपाटील क्षेत्रीय कार्यालय एकूण बेरीज,RE14B302,Slum,70.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,3.0,,ढोलेपाटील क्षेत्रीय कार्यालय एकूण बेरीज,XE12B302,WaterSupply,7.5
2022-23,CitizensNonPlan,CitizensNonPlan2223,3.0,,ढोलेपाटील क्षेत्रीय कार्यालय एकूण बेरीज,XE23A302,Sewerage_foul,22.5
2022-23,CitizensNonPlan,CitizensNonPlan2223,4.0,,औंध - बाणेर क्षेत्रीय कार्यालय एकूण बेरीज,RE20A302,Roads,45.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,4.0,,औंध - बाणेर क्षेत्रीय कार्यालय एकूण बेरीज,RE20C302,Electrical,47.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,4.0,,औंध - बाणेर क्षेत्रीय कार्यालय एकूण बेरीज,RE22C302,Buildings,83.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,4.0,,औंध - बाणेर क्षेत्रीय कार्यालय एकूण बेरीज,RE14B302,Slum,10.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,4.0,,औंध - बाणेर क्षेत्रीय कार्यालय एकूण बेरीज,XE12B302,WaterSupply,0.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,4.0,,औंध - बाणेर क्षेत्रीय कार्यालय एकूण बेरीज,XE23A302,Sewerage_foul,15.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,5.0,,शिवाजीनगर - घोले रोड क्षेत्रीय कार्यालय एकूण बेरीज,RE20A302,Roads,25.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,5.0,,शिवाजीनगर - घोले रोड क्षेत्रीय कार्यालय एकूण बेरीज,RE20C302,Electrical,20.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,5.0,,शिवाजीनगर - घोले रोड क्षेत्रीय कार्यालय एकूण बेरीज,RE22C302,Buildings,25.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,5.0,,शिवाजीनगर - घोले रोड क्षेत्रीय कार्यालय एकूण बेरीज,RE14B302,Slum,40.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,5.0,,शिवाजीनगर - घोले रोड क्षेत्रीय कार्यालय एकूण बेरीज,XE12B302,WaterSupply,15.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,5.0,,शिवाजीनगर - घोले रोड क्षेत्रीय कार्यालय एकूण बेरीज,XE23A302,Sewerage_foul,75.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,6.0,,कोथरूड - बावधन क्षेत्रीय कार्यालय एकूण बेरीज,RE20A302,Roads,77.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,6.0,,कोथरूड - बावधन क्षेत्रीय कार्यालय एकूण बेरीज,RE20C302,Electrical,7.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,6.0,,कोथरूड - बावधन क्षेत्रीय कार्यालय एकूण बेरीज,RE22C302,Buildings,0.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,6.0,,कोथरूड - बावधन क्षेत्रीय कार्यालय एकूण बेरीज,RE14B302,Slum,47.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,6.0,,कोथरूड - बावधन क्षेत्रीय कार्यालय एकूण बेरीज,XE12B302,WaterSupply,10.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,6.0,,कोथरूड - बावधन क्षेत्रीय कार्यालय एकूण बेरीज,XE23A302,Sewerage_foul,45.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,7.0,,धनकवडी - सहकारनगर क्षेत्रीय कार्यालय एकूण बेरीज,RE20A302,Roads,42.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,7.0,,धनकवडी - सहकारनगर क्षेत्रीय कार्यालय एकूण बेरीज,RE20C302,Electrical,8.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,7.0,,धनकवडी - सहकारनगर क्षेत्रीय कार्यालय एकूण बेरीज,RE22C302,Buildings,16.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,7.0,,धनकवडी - सहकारनगर क्षेत्रीय कार्यालय एकूण बेरीज,RE14B302,Slum,29.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,7.0,,धनकवडी - सहकारनगर क्षेत्रीय कार्यालय एकूण बेरीज,XE12B302,WaterSupply,0.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,7.0,,धनकवडी - सहकारनगर क्षेत्रीय कार्यालय एकूण बेरीज,XE23A302,Sewerage_foul,90.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,8.0,,सिंहगड रोड क्षेत्रीय कार्यालय एकूण बेरीज,RE20A302,Roads,25.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,8.0,,सिंहगड रोड क्षेत्रीय कार्यालय एकूण बेरीज,RE20C302,Electrical,25.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,8.0,,सिंहगड रोड क्षेत्रीय कार्यालय एकूण बेरीज,RE22C302,Buildings,0.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,8.0,,सिंहगड रोड क्षेत्रीय कार्यालय एकूण बेरीज,RE14B302,Slum,35.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,8.0,,सिंहगड रोड क्षेत्रीय कार्यालय एकूण बेरीज,XE12B302,WaterSupply,0.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,8.0,,सिंहगड रोड क्षेत्रीय कार्यालय एकूण बेरीज,XE23A302,Sewerage_foul,35.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,9.0,,वारजे - कर्वेनगर क्षेत्रीय कार्यालय एकूण बेरीज,RE20A302,Roads,43.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,9.0,,वारजे - कर्वेनगर क्षेत्रीय कार्यालय एकूण बेरीज,RE20C302,Electrical,40.0
2022-23,CitizensNonPlan,CitizensNonPlan2223,9.0,,वारजे - कर्वेनगर क्षेत्रीय कार्यालय एकूण बेरीज,RE22C302,Buildings,9.0
